"","OrganizationID","MLocID","StationDes","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","wqstd_code","Pollu_ID","Char_Name","SampleMedia","SampleSubmedia","Sample_Fraction","Result_status","Statistical_Base","Time_Basis","SampleStartDate","SampleStartTime","Act_Depth_Top","act_depth_height","Result_Type","Result_UID","Result_Numeric","Result_Unit","DO_res","Result_Operator","IRWQSUnitName","lab_Comments","General_Comments","QualifierAbbr","QualifierTxt","DO_code","DO_Class","DO_SpawnCode","SpawnStart","SpawnEnd","crit_30D","crit_7Mi","crit_Min","DO_sat","Temp_res","Violation"
"1323","LSWCD_WQX","36153-ORDEQ","Feagles Creek at River Mile 3.2 Bridge (Big Elk, Yaquina R)","River/Stream","Middle Big Elk Creek",443,"OR_WS_171002040202_02_106129",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2013-10-07,"11:50:00",NA,NA,"Actual",48733492,10.8,"mg/l",10.8,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,100,11.3,0
"1324","LSWCD_WQX","11476-ORDEQ","Yaquina River at Trapp Road (Chitwood)","River/Stream","Simpson Creek-Yaquina River",41,"OR_SR_1710020401_02_105953",1,1,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-06-13,"09:15:00",NA,NA,"Actual",43964337,10.1,"mg/l",10.1,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,94.9219190980252,12.5,1
"1325","LSWCD_WQX","11476-ORDEQ","Yaquina River at Trapp Road (Chitwood)","River/Stream","Simpson Creek-Yaquina River",41,"OR_SR_1710020401_02_105953",1,1,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-03-14,"09:40:00",NA,NA,"Actual",43971134,10.9,"mg/l",10.9,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,93.7482762596978,8.7,1
"1326","OREGONDEQ","11476-ORDEQ","Yaquina River at Trapp Road (Chitwood)","River/Stream","Simpson Creek-Yaquina River",41,"OR_SR_1710020401_02_105953",1,1,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2015-05-26,"15:21:00",NA,NA,"Actual",45279920,10.5,"mg/l",10.5,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,100,15.9,0
"1327","OREGONDEQ","33644-ORDEQ","North Beaver Creek at NW Beaver Valley Drive","River/Stream","Beaver Creek",38,"OR_SR_1710020505_02_106047",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-09-22,"10:36:00",NA,NA,"Actual",47235619,9.1,"mg/l",9.1,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",24,"1/1","5/15",8,6.5,6,86,13.3,1
"1328","OREGONDEQ","33644-ORDEQ","North Beaver Creek at NW Beaver Valley Drive","River/Stream","Beaver Creek",38,"OR_SR_1710020505_02_106047",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2014-03-03,"12:23:00",NA,NA,"Actual",45679668,10.6,"mg/l",10.6,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",24,"1/1","5/15",8,6.5,6,96,10.8,0
"1329","VM_SDCWC_AW","38593-ORDEQ","Salmon River 200 ft below Lower Van Duzer Wayside Rd Bridge","River/Stream","Upper Salmon River",339,"OR_SR_1710020408_02_105994",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2015-08-02,"00:00:00",NA,NA,"Calculated",49218442,8.75,"mg/l",8.75,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",19,"10/15","5/15",8,6.5,6,89.1046255151393,15.68,1
"1330","VM_SDCWC_AW","34115-ORDEQ","Panther Creek at North Bank Road (Salmon River)","River/Stream","Lower Salmon River",47,"OR_WS_171002040803_02_106178",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2013-12-09,"10:37:00",NA,NA,"Actual",48753304,12.9,"mg/l",12.9,"=","mg/l",NA,NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",19,"10/15","5/15",8,6.5,6,99.6117073479884,4.4,0
"1331","VM_SDCWC_AW","34115-ORDEQ","Panther Creek at North Bank Road (Salmon River)","River/Stream","Lower Salmon River",47,"OR_WS_171002040803_02_106178",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2013-10-07,"08:43:00",NA,NA,"Actual",48752664,10.6,"mg/l",10.6,"=","mg/l",NA,NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",19,"10/15","5/15",8,6.5,6,97.1771525665322,11.4,0
"1332","VM_SDCWC_AW","34115-ORDEQ","Panther Creek at North Bank Road (Salmon River)","River/Stream","Lower Salmon River",47,"OR_WS_171002040803_02_106178",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2014-08-20,"08:54:00",NA,NA,"Actual",48755926,9.32,"mg/l",9.32,"=","mg/l",NA,"94","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,94,15.4,1
"1333","VM_SDCWC_AW","34449-ORDEQ","Salmon River at Salmonberry Lane Bridge (Mid Coast)","River/Stream","Upper Salmon River",198,"OR_SR_1710020408_02_105994",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-05-04,"00:00:00",NA,NA,"Actual",44931905,10.9,"mg/l",10.9,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",19,"10/15","5/15",8,6.5,6,96.8,9.8,0
"1334","VM_SDCWC_AW","34449-ORDEQ","Salmon River at Salmonberry Lane Bridge (Mid Coast)","River/Stream","Upper Salmon River",198,"OR_SR_1710020408_02_105994",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2014-01-20,"09:16:00",NA,NA,"Actual",48753852,12.1,"mg/l",12.1,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,95.6534502076388,5.1,0
"1335","VM_SDCWC_AW","34449-ORDEQ","Salmon River at Salmonberry Lane Bridge (Mid Coast)","River/Stream","Upper Salmon River",198,"OR_SR_1710020408_02_105994",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2013-01-28,"09:15:00",NA,NA,"Actual",48744894,12.2,"mg/l",12.2,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,98.1893963409646,5.8,0
"1336","VM_SDCWC_AW","35481-ORDEQ","Panther Creek at RM 1.3 Below Siuslaw National Forest Boundary (Salmon R)","River/Stream","Lower Salmon River",165,"OR_WS_171002040803_02_106178",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2014-07-09,"08:49:00",NA,NA,"Actual",48755368,9.8,"mg/l",9.8,"=","mg/l",NA,NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",19,"10/15","5/15",8,6.5,6,94.5951857044474,13.5,1
"1337","VM_SDCWC_AW","35485-ORDEQ","Salmon River at Hatchery Above Weir Approx USGS RM 5.05","River/Stream","Lower Salmon River",20,"OR_EB_1710020408_01_100294",1,1,1,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2015-01-07,"09:55:00",NA,NA,"Actual",48738405,11.5,"mg/l",11.5,"=","mg/l",NA,NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",19,"10/15","5/15",8,6.5,6,97.4,7.9,0
"1338","VM_SDCWC_AW","35485-ORDEQ","Salmon River at Hatchery Above Weir Approx USGS RM 5.05","River/Stream","Lower Salmon River",20,"OR_EB_1710020408_01_100294",1,1,1,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2015-04-08,"09:45:00",NA,NA,"Actual",48739386,11.9,"mg/l",11.9,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,100,8.8,0
"1339","VM_SDCWC_AW","35487-ORDEQ","Salmon River at North Bank Rd","River/Stream","Lower Salmon River",116,"OR_SR_1710020408_02_105997",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2015-11-11,"09:57:00",NA,NA,"Actual",48741964,11,"mg/l",11,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,96,9.6,0
"1340","VM_SDCWC_AW","37000-ORDEQ","Rowdy Creek upstream of Fraser Road culvert","River/Stream","Lower Salmon River",17,"OR_WS_171002040803_02_106178",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-01-04,"00:00:00",NA,NA,"Actual",44938268,8.5,"mg/l",8.5,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",24,"1/1","5/15",8,6.5,6,74.1,9.3,1
"1341","VM_SDCWC_AW","37003-ORDEQ","Rowdy Creek at crossing in main channel outside Tamara Quays","Estuary","Lower Salmon River",15,"OR_WS_171002040803_02_106178",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-11-08,"09:13:00",NA,NA,"Actual",44944997,8.4,"mg/l",8.4,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",24,"1/1","5/15",8,6.5,6,73.2281053519565,9.3,1
"1342","OREGONDEQ","34001-ORDEQ","South Beaver Creek Below Oliver Creek (Mid Coast)","River/Stream","Beaver Creek",39,"OR_SR_1710020505_02_106051",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-06-26,"08:00:00",NA,NA,"Actual",47638444,9.3,"mg/l",9.3,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",19,"10/15","5/15",8,6.5,6,85,11.6,1
"1343","OREGONDEQ","34001-ORDEQ","South Beaver Creek Below Oliver Creek (Mid Coast)","River/Stream","Beaver Creek",39,"OR_SR_1710020505_02_106051",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2018-08-07,"07:50:00",NA,NA,"Actual",47016856,8.3,"mg/l",8.3,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,82,14.5,1
"1344","OREGONDEQ","33112-ORDEQ","Yaquina Mainstem at Nashville Road Hwy 180 DS of confluence with Trout Creek","River/Stream","Bales Creek-Yaquina River",96,"OR_SR_1710020401_02_105951",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2016-07-25,"15:00:00",NA,NA,"Actual",47009108,9.9,"mg/l",9.9,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,100,21,0
"1345","OREGONDEQ","33112-ORDEQ","Yaquina Mainstem at Nashville Road Hwy 180 DS of confluence with Trout Creek","River/Stream","Bales Creek-Yaquina River",96,"OR_SR_1710020401_02_105951",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2016-10-17,"15:20:00",NA,NA,"Actual",47009500,10.4,"mg/l",10.4,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,98,12.1,0
"1346","OREGONDEQ","12301-ORDEQ","Yaquina River at Eddyville","River/Stream","Bales Creek-Yaquina River",74,"OR_SR_1710020401_02_105951",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2016-10-19,"10:10:00",NA,NA,"Actual",46890392,10.9,"mg/l",10.9,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,98,10.9,0
"1347","VM_SDCWC_AW","11241-ORDEQ","Salmon River at Old Scenic Hwy 101 (Otis)","Estuary","Lower Salmon River",17,"OR_EB_1710020408_01_100294",1,1,1,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2015-03-04,"10:40:00",NA,NA,"Actual",48739135,13.28,"mg/l",13.28,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,100,6.2,0
"1348","VM_SDCWC_AW","11241-ORDEQ","Salmon River at Old Scenic Hwy 101 (Otis)","Estuary","Lower Salmon River",17,"OR_EB_1710020408_01_100294",1,1,1,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2013-07-22,"09:54:00",NA,NA,"Actual",48746536,10.2,"mg/l",10.2,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,100,16.1,0
"1349","VM_SDCWC_AW","11241-ORDEQ","Salmon River at Old Scenic Hwy 101 (Otis)","Estuary","Lower Salmon River",17,"OR_EB_1710020408_01_100294",1,1,1,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2012-03-26,"09:50:00",NA,NA,"Actual",48751128,12,"mg/l",12,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,97.927776593388,6.6,0
"1350","OREGONDEQ","33099-ORDEQ","Salmon River upstream of Bear Creek","River/Stream","Lower Salmon River",66,"OR_SR_1710020408_02_105997",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2017-10-25,"10:05:00",NA,NA,"Actual",47008669,11.4,"mg/l",11.4,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,100,10,0
"1351","OREGONDEQ","34454-ORDEQ","Yaquina River at Clem Road bridge","River/Stream","Young Creek-Yaquina River",226,"OR_SR_1710020401_02_105951",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2016-07-26,"14:30:00",NA,NA,"Actual",46562649,9.3,"mg/l",9.3,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,100,20.5,0
"1352","OREGONDEQ","29900-ORDEQ","Cummins Creek","River/Stream","Cummins Creek-Frontal Pacific Ocean",55,"OR_WS_171002050701_02_106164",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2013-04-02,"12:30:00",NA,NA,"Actual",44489207,11.7,"mg/l",11.7,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,100,10,0
"1353","OREGONDEQ","34454-ORDEQ","Yaquina River at Clem Road bridge","River/Stream","Young Creek-Yaquina River",226,"OR_SR_1710020401_02_105951",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2016-07-19,"16:00:00",NA,NA,"Actual",46562487,10,"mg/l",10,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,100,17.3,0
"1354","OREGONDEQ","12301-ORDEQ","Yaquina River at Eddyville","River/Stream","Bales Creek-Yaquina River",74,"OR_SR_1710020401_02_105951",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2016-07-19,"10:15:00",NA,NA,"Actual",46889995,9.1,"mg/l",9.1,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,94,17,1
"1355","OREGONDEQ","12301-ORDEQ","Yaquina River at Eddyville","River/Stream","Bales Creek-Yaquina River",74,"OR_SR_1710020401_02_105951",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2016-10-11,"10:30:00",NA,NA,"Actual",46890211,10.5,"mg/l",10.5,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,97,12,0
"1356","VM_SDCWC_AW","37000-ORDEQ","Rowdy Creek upstream of Fraser Road culvert","River/Stream","Lower Salmon River",17,"OR_WS_171002040803_02_106178",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2016-10-05,"10:29:00",NA,"0.15","Actual",48748610,5.73,"mg/l",5.73,"=","mg/l",NA,"Meter #53135","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",24,"1/1","5/15",8,6.5,6,53.6851961871936,12.4,1
"1357","VM_SDCWC_AW","38588-ORDEQ","Salmon River Approx Mid Pool Abv Hatchery Pool","River/Stream","Lower Salmon River",20,"OR_EB_1710020408_01_100294",1,1,1,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2015-05-26,"00:00:00",NA,NA,"Calculated",49216956,10.02,"mg/l",10.02,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",19,"10/15","5/15",8,6.5,6,92.8718798052545,11.92,1
"1358","VM_SDCWC_AW","11241-ORDEQ","Salmon River at Old Scenic Hwy 101 (Otis)","Estuary","Lower Salmon River",17,"OR_EB_1710020408_01_100294",1,1,1,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-08-29,"09:35:00",NA,NA,"Actual",44952945,8.4,"mg/l",8.4,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",19,"10/15","5/15",8,6.5,6,84.7926810556821,15.8,1
"1359","VM_SDCWC_AW","11241-ORDEQ","Salmon River at Old Scenic Hwy 101 (Otis)","Estuary","Lower Salmon River",17,"OR_EB_1710020408_01_100294",1,1,1,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2016-10-05,"10:51:00",NA,"0.15","Actual",48748658,10.72,"mg/l",10.72,"=","mg/l",NA,"Meter #53135","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,99.0779698026312,11.8,0
"1360","OREGONDEQ","11263-ORDEQ","Alsea River at Thissell Road (Mike Bauer Park)","River/Stream","Scott Creek-Alsea River",55,"OR_SR_1710020504_02_106034",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2018-07-09,"13:03:00",NA,NA,"Actual",46867315,10,"mg/l",10,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",15,"9/15","6/15",8,6.5,6,100,20.1,0
"1361","VM_SDCWC_AW","33097-ORDEQ","Salmon River upstream of Slick Rock Creek (River Mile 8.3)","River/Stream","Upper Salmon River",118,"OR_SR_1710020408_02_105994",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-08-01,"09:45:00",NA,NA,"Actual",44952020,10.3,"mg/l",10.3,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",19,"10/15","5/15",8,6.5,6,98.8177021139809,13.3,0
"1362","VM_SDCWC_AW","37003-ORDEQ","Rowdy Creek at crossing in main channel outside Tamara Quays","Estuary","Lower Salmon River",15,"OR_WS_171002040803_02_106178",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-12-12,"09:38:00",NA,NA,"Actual",44955892,10.7,"mg/l",10.7,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",24,"1/1","5/15",8,6.5,6,78.4664452558501,2.5,1
"1363","VM_SDCWC_AW","33098-ORDEQ","Slick Rock Creek at mouth (Salmon River)","River/Stream","Upper Salmon River",118,"OR_SR_1710020408_02_105995",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2016-01-13,"10:02:00",NA,NA,"Actual",48742524,11.24,"mg/l",11.24,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,96,8.4,0
"1364","VM_SDCWC_AW","33100-ORDEQ","Bear Creek at mouth (Salmon River)","River/Stream","Lower Salmon River",65,"OR_WS_171002040803_02_106178",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2016-03-30,"11:02:00",NA,"0.15","Actual",48747171,10.98,"mg/l",10.98,"=","mg/l",NA,"Meter #53135","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",19,"10/15","5/15",8,6.5,6,97.0340683863331,9.8,0
"1365","VM_SDCWC_AW","33100-ORDEQ","Bear Creek at mouth (Salmon River)","River/Stream","Lower Salmon River",65,"OR_WS_171002040803_02_106178",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2014-03-03,"09:29:00",NA,NA,"Actual",48754219,11,"mg/l",11,"=","mg/l",NA,NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",19,"10/15","5/15",8,6.5,6,96.7509369873549,9.6,0
"1366","VM_SDCWC_AW","37003-ORDEQ","Rowdy Creek at crossing in main channel outside Tamara Quays","Estuary","Lower Salmon River",15,"OR_WS_171002040803_02_106178",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-10-12,"09:47:00",NA,NA,"Actual",44944207,7,"mg/l",7,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",24,"1/1","5/15",8,6.5,6,63.3656384743671,10.9,1
"1367","VM_SDCWC_AW","33097-ORDEQ","Salmon River upstream of Slick Rock Creek (River Mile 8.3)","River/Stream","Upper Salmon River",118,"OR_SR_1710020408_02_105994",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-07-11,"08:35:00",NA,NA,"Actual",44951037,9.7,"mg/l",9.7,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",19,"10/15","5/15",8,6.5,6,93.06133111705,13.3,1
"1368","VM_SDCWC_AW","33097-ORDEQ","Salmon River upstream of Slick Rock Creek (River Mile 8.3)","River/Stream","Upper Salmon River",118,"OR_SR_1710020408_02_105994",2,2,2,"Mid Coast",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-01-14,"00:00:00",NA,NA,"Actual",44925539,11.9,"mg/l",11.9,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",19,"10/15","5/15",8,6.5,6,98,6.8,0
