"","OrganizationID","MLocID","StationDes","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","wqstd_code","Pollu_ID","Char_Name","SampleMedia","SampleSubmedia","Sample_Fraction","Result_status","Statistical_Base","Time_Basis","SampleStartDate","SampleStartTime","Act_Depth_Top","act_depth_height","Result_Type","Result_UID","Result_Numeric","Result_Unit","DO_res","Result_Operator","IRWQSUnitName","lab_Comments","General_Comments","QualifierAbbr","QualifierTxt","DO_code","DO_Class","DO_SpawnCode","SpawnStart","SpawnEnd","crit_30D","crit_7Mi","crit_Min","DO_sat","Temp_res","Violation"
"3281","OREGONDEQ","12559-ORDEQ","North Santiam River at Coopers Ridge Road Bridge 2234","River/Stream","Boulder Creek-North Santiam River",1777,"OR_SR_1709000502_02_103899",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2014-10-22,"11:23:00",NA,NA,"Actual",44835774,11.2,"mg/l",11.2,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",25,"1/1","6/15",8,6.5,6,100,9.1,0
"3282","OREGONDEQ","36790-ORDEQ","Muddy Creek south of Corvallis at Airport Ave.","River/Stream","Lower Muddy Creek",229,"OR_SR_1709000302_02_103806",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2014-12-15,"14:19:00",NA,NA,"Actual",46051773,9.6,"mg/l",9.6,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,82,7.9,1
"3283","OREGONDEQ","10352-ORDEQ","Willamette River at Old Hwy 34 Bridge (Corvallis)","River/Stream","Fraizer Creek-Willamette River",200,"OR_SR_1709000306_05_103854",2,2,5,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2015-12-14,"13:37:00",NA,NA,"Actual",43495474,11.3,"mg/l",11.3,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,"10/15","6/15",6.5,5,4,95,7.8,0
"3284","MARION_SWCD(NOSTORETID)","31878-ORDEQ","Pudding River below Drift Creek","River/Stream","Howell Prairie Creek-Pudding River",160,"OR_SR_1709000901_02_104067",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2010-04-28,"10:50:00",NA,NA,"Actual",48797154,9.4,"mg/l",9.4,"=","mg/l",NA,NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",20,"10/15","6/15",6.5,5,4,84.5342642980812,10.4,1
"3285","OREGONDEQ","10355-ORDEQ","Willamette River at Hwy 99E (Harrisburg)","River/Stream","Curtis Slough-Willamette River",293,"OR_SR_1709000306_05_103854",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2012-12-19,"09:54:00",NA,NA,"Actual",43495507,12.2,"mg/l",12.2,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,"10/15","6/15",6.5,5,4,98,6,0
"3286","OREGONDEQ","11180-ORDEQ","Calapooia River at Queen Road","River/Stream","Calapooia River",184,"OR_SR_1709000304_02_103821",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2018-06-12,"10:57:00",NA,NA,"Actual",46865149,9.9,"mg/l",9.9,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,100,17,0
"3287","OREGONDEQ","10555-ORDEQ","Willamette River at Marion Street (Salem)","River/Stream","Croisan Creek-Willamette River",116,"OR_SR_1709000703_05_104014",2,2,5,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-12-15,"09:27:00",NA,NA,"Actual",47239501,13.1,"mg/l",13.1,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,"10/15","6/15",6.5,5,4,100,5.6,0
"3288","OREGONDEQ","10359-ORDEQ","Willamette River at Hwy 126 (Springfield)","River/Stream","Sring Creek-Willamette River",426,"OR_SR_1709000306_05_103854",2,2,5,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2014-08-27,"13:12:00",NA,NA,"Actual",43496709,9.4,"mg/l",9.4,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,"10/15","6/15",6.5,5,4,100,18.1,0
"3289","OREGONDEQ","11275-ORDEQ","Coast Fork Willamette at Mt. Pisgah Park","River/Stream","Papenfus Creek-Coast Fork Willamette River",452,"OR_SR_1709000204_02_103787",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2012-06-26,"12:56:00",NA,NA,"Actual",47279903,10.6,"mg/l",10.6,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,100,13.5,0
"3290","OREGONDEQ","10792-ORDEQ","North Santiam River at Greens Bridge","River/Stream","Morgan Creek-North Santiam River",248,"OR_SR_1709000506_02_103930",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-04-07,"11:25:00",NA,NA,"Actual",47321059,12.5,"mg/l",12.5,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",13,"9/1","6/15",8,6.5,6,100,6.5,0
"3291","OREGONDEQ","10386-ORDEQ","Middle Fork Willamette River at Jasper Bridge","River/Stream","Mill Race-Middle Fork Willamette River",518,"OR_SR_1709000110_02_104584",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-09-02,"12:45:00",NA,NA,"Actual",48279570,10.4,"mg/l",10.4,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",13,"9/1","6/15",8,6.5,6,100,15.3,0
"3292","OREGONDEQ","10480-ORDEQ","Beaverton Creek at Cornelius Pass Road","River/Stream","Beaverton Creek",140,"OR_SR_1709001004_02_104134",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-02-01,"07:45:00",NA,NA,"Actual",47257266,10.6,"mg/l",10.6,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,85,6.2,1
"3293","OREGONDEQ","10469-ORDEQ","Fanno Creek at Bonita Road (Tigard)","River/Stream","Fanno Creek",132,"OR_WS_170900100502_02_104513",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-06-02,"10:00:00",NA,NA,"Actual",47247040,8.4,"mg/l",8.4,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,82,14.9,1
"3294","OREGONDEQ","10917-ORDEQ","Pudding River at Hwy 99E (Aurora)","River/Stream","Mill Creek-Pudding River",79,"OR_SR_1709000905_02_104088",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-10-22,"13:32:00",NA,NA,"Actual",47237248,7.8,"mg/l",7.8,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,74,13.3,1
"3295","OREGONDEQ","32068-ORDEQ","Noyer Creek at Hwy 212, St. Paul Lutheran Church (North Fork, Deep Creek, Clackamas)","River/Stream","North Fork Deep Creek-Deep Creek",543,"OR_WS_170900110605_02_104547",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-04-21,"11:16:00",NA,NA,"Actual",43323187,11.7,"mg/l",11.7,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",25,"1/1","6/15",8,6.5,6,100,10.1,0
"3296","OREGONDEQ","37103-ORDEQ","Willamette River at Goracke Road","River/Stream","Lake Creek-Willamette River",267,"OR_SR_1709000306_05_103854",2,2,5,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2013-10-29,"11:15:00",NA,NA,"Actual",46056341,10.7,"mg/l",10.7,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",24,"1/1","5/15",6.5,5,4,97.2677652102977,10.7,0
"3297","OREGONDEQ","11514-ORDEQ","South Fork Bochsler Creek at Hwy 214","River/Stream","Brandy Creek-Pudding River",150,"OR_WS_170900090204_02_104467",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-03-31,"11:00:00",NA,NA,"Actual",43354091,9.5,"mg/l",9.5,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,81,8.5,1
"3298","OREGONDEQ","34039-ORDEQ","North Yamhill at Wennerberg Park (North Yamhill)","River/Stream","Lower North Yamhill River",119,"OR_SR_1709000806_02_104052",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-05-05,"10:31:00",NA,NA,"Actual",48269621,10,"mg/l",10,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,94,11.9,1
"3299","OREGONDEQ","34039-ORDEQ","North Yamhill at Wennerberg Park (North Yamhill)","River/Stream","Lower North Yamhill River",119,"OR_SR_1709000806_02_104052",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-05-18,"10:29:00",NA,NA,"Actual",48271527,9,"mg/l",9,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,91,16.4,1
"3300","WRK_(NOSTORETID)","36159-ORDEQ","Johnson Cr Below SE Milport Rd (Portland)","River/Stream","Lower Johnson Creek",20,"OR_SR_1709001201_02_104170",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-11-19,"11:36:00",NA,NA,"Actual",45624050,10.33,"mg/l",10.33,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",25,"1/1","6/15",6.5,5,4,92.4423817020334,10.4,1
"3301","WRK_(NOSTORETID)","36877-ORDEQ","Mission Creek at Champoeg Park Visitor's Center","River/Stream","Champoeg Creek",86,"OR_WS_170900070305_02_104416",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-03-15,"08:30:00",NA,NA,"Actual",45612848,9.66,"mg/l",9.66,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",24,"1/1","5/15",6.5,5,4,NA,NA,1
"3302","WRK_(NOSTORETID)","33752-ORDEQ","Bonneville Channel (Willamette River) at Kiger Island Bridge","River/Stream","Booneville Channel-Willamette River",209,"OR_SR_1709000306_02_103842",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-07-19,"09:45:00",NA,NA,"Actual",45634649,7.51,"mg/l",7.51,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",24,"1/1","5/15",6.5,5,4,81.2262753078537,18.8,1
"3303","WRK_(NOSTORETID)","33752-ORDEQ","Bonneville Channel (Willamette River) at Kiger Island Bridge","River/Stream","Booneville Channel-Willamette River",209,"OR_SR_1709000306_02_103842",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-07-19,"09:45:00",NA,NA,"Actual",45634649,7.51,"mg/l",7.51,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",24,"1/1","5/15",6.5,5,4,81.2262753078537,18.8,1
"3304","WRK_(NOSTORETID)","31731-ORDEQ","Willamette River at Wallace Marine Park boat ramp","River/Stream","Croisan Creek-Willamette River",117,"OR_SR_1709000703_05_104014",2,2,5,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-07-17,"15:00:00",NA,NA,"Actual",45613883,8.6,"mg/l",8.6,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,"10/15","6/15",6.5,5,4,91.2152798514054,18,1
"3305","WRK_(NOSTORETID)","31731-ORDEQ","Willamette River at Wallace Marine Park boat ramp","River/Stream","Croisan Creek-Willamette River",117,"OR_SR_1709000703_05_104014",2,2,5,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-01-19,"11:45:00",NA,NA,"Actual",45621639,11.14,"mg/l",11.14,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,"10/15","6/15",6.5,5,4,87.813803669987,5.1,0
"3306","MFWWC(NOSTORETID)","10668-ORDEQ","Middle Fork Willamette River at Hellsgate Bridge","River/Stream","Gray Creek-Middle Fork Willamette River",1034,"OR_SR_1709000105_02_103720",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-05-13,"11:30:00",NA,NA,"Actual",47174162,11.43,"mg/l",11.43,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",15,"9/15","6/15",8,6.5,6,96.9626868430371,6.7,0
"3307","MFWWC(NOSTORETID)","37296-ORDEQ","Camas Swale Cr above Truman Cr at Camas Swale Rd","River/Stream","Upper Camas Swale Creek",617,"OR_SR_1709000204_02_103786",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-05-11,"09:15:00",NA,NA,"Actual",47173863,10,"mg/l",10,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",25,"1/1","6/15",8,6.5,6,92.4711364963843,10.9,1
"3308","MFWWC(NOSTORETID)","37301-ORDEQ","Gettings Cr at Meyer Rd","River/Stream","Hill Creek-Coast Fork Willamette River",797,"OR_WS_170900020401_02_104238",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-08-02,"09:00:00",NA,NA,"Actual",47177958,8.98,"mg/l",8.98,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",25,"1/1","6/15",8,6.5,6,87.8669615582563,13.1,1
"3309","MFWWC(NOSTORETID)","37309-ORDEQ","Dexter Lake Trib Near Mouth at End of West 2nd St in Lowell","River/Stream","Dexter Reservoir-Middle Fork Willamette River",719,"OR_WS_170900010703_02_104213",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-04-13,"13:05:00",NA,NA,"Actual",47176816,9.86,"mg/l",9.86,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",24,"1/1","5/15",8,6.5,6,93.4256858438148,11.8,1
"3310","MFWWC(NOSTORETID)","37310-ORDEQ","Dexter Lake Trib above Lowell below W 7th St","River/Stream","Dexter Reservoir-Middle Fork Willamette River",753,"OR_WS_170900010703_02_104213",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-04-14,"13:30:00",NA,NA,"Actual",47173764,9.9,"mg/l",9.9,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",24,"1/1","5/15",8,6.5,6,90.7152034400244,10.3,1
"3311","CITY_SALEM(NOSTORETID)","21838-ORDEQ","Glenn Creek at River Mile 5.45","River/Stream","Glenn Creek-Willamette River",422,"OR_WS_170900070303_02_104415",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-02-23,"00:00:00",NA,NA,"Calculated",46455787,11.28,"mg/l",11.28,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,90.1123801117264,5.2,0
"3312","CITY_SALEM(NOSTORETID)","21838-ORDEQ","Glenn Creek at River Mile 5.45","River/Stream","Glenn Creek-Willamette River",422,"OR_WS_170900070303_02_104415",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2008-03-10,"00:00:00",NA,NA,"Calculated",46456091,10.69,"mg/l",10.69,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,90.9430837664353,7.7,1
"3313","CITY_SALEM(NOSTORETID)","35587-ORDEQ","Battle Creek at RM 3.64","River/Stream","McKinney Creek",382,"OR_WS_170900070203_02_104411",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","Minimum","1 Day",2009-01-03,"00:00:00",NA,NA,"Calculated",46486832,10.32,"mg/l",10.32,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",25,"1/1","6/15",8,6.5,6,87.2399789134448,7.5,1
"3314","WRK_(NOSTORETID)","10344-ORDEQ","Willamette River at Wheatland Ferry","River/Stream","Lambert Slough-Willamette River",87,"OR_SR_1709000703_04_104013",2,2,4,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-11-18,"12:00:00",NA,NA,"Actual",45624017,7.64,"mg/l",7.64,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",20,"10/15","6/15",6.5,5,4,68.2098330556347,10.2,1
"3315","WRK_(NOSTORETID)","10363-ORDEQ","Yamhill River at Dayton","River/Stream","Hawn Creek-Yamhill River",67,"OR_SR_1709000807_02_104061",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-08-13,"11:15:00",NA,NA,"Actual",45629017,6.71,"mg/l",6.71,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,76.7731191524887,21.9,1
"3316","WRK_(NOSTORETID)","10873-ORDEQ","Abernathy CR at Washington Street (Old HWY 213) in Oregon City","River/Stream","Abernethy Creek",23,"OR_SR_1709000704_02_104017",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-04-15,"10:00:00",NA,NA,"Actual",45632378,9.75,"mg/l",9.75,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,"10/15","6/15",6.5,5,4,88.6938958928997,11.1,1
"3317","WRK_(NOSTORETID)","10623-ORDEQ","Kellogg Creek at Hwy 99E (Milwaukie)","River/Stream","Kellogg Creek",12,"OR_SR_1709001201_02_104171",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-05-16,"10:10:00",NA,NA,"Actual",45633145,8.96,"mg/l",8.96,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",25,"1/1","6/15",6.5,5,4,93.7139957004424,17.5,1
"3318","WRK_(NOSTORETID)","11275-ORDEQ","Coast Fork Willamette at Mt. Pisgah Park","River/Stream","Papenfus Creek-Coast Fork Willamette River",452,"OR_SR_1709000204_02_103787",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-01-10,"12:00:00",NA,NA,"Actual",45613075,11.7,"mg/l",11.7,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,92.6053671351947,4.8,0
"3319","WRK_(NOSTORETID)","10386-ORDEQ","Middle Fork Willamette River at Jasper Bridge","River/Stream","Mill Race-Middle Fork Willamette River",518,"OR_SR_1709000110_02_104584",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-08-12,"11:30:00",NA,NA,"Actual",45635059,9.13,"mg/l",9.13,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",13,"9/1","6/15",8,6.5,6,100,19.3,0
"3320","WRK_(NOSTORETID)","10386-ORDEQ","Middle Fork Willamette River at Jasper Bridge","River/Stream","Mill Race-Middle Fork Willamette River",518,"OR_SR_1709000110_02_104584",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-12-14,"11:00:00",NA,NA,"Actual",45615117,12.02,"mg/l",12.02,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",13,"9/1","6/15",8,6.5,6,99.5918311057037,6.5,0
"3321","WRK_(NOSTORETID)","10637-ORDEQ","Molalla River at Knights Bridge Road (Canby)","River/Stream","Moalla River",73,"OR_SR_1709000906_02_104093",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-08-26,"12:00:00",NA,NA,"Actual",45621927,9.27,"mg/l",9.27,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,"10/15","6/15",6.5,5,4,100,19.4,0
"3322","WRK_(NOSTORETID)","33637-ORDEQ","Scapoose Creek at West Lane Road (Multnomah Channel)","River/Stream","Scappoose Creek",20,"OR_SR_1709001203_02_104177",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-10-31,"12:00:00",NA,NA,"Actual",45630271,10.34,"mg/l",10.34,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,87.367709714518,8,1
"3323","WRK_(NOSTORETID)","33747-ORDEQ","Chehalem Creek at Dayton Road (Willamette)","River/Stream","Chehalem Creek",85,"OR_SR_1709000703_02_104009",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-04-16,"10:02:00",NA,NA,"Actual",45632404,9.32,"mg/l",9.32,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,86.3442416337883,11.8,1
"3324","OREGONDEQ","10363-ORDEQ","Yamhill River at Dayton","River/Stream","Hawn Creek-Yamhill River",67,"OR_SR_1709000807_02_104061",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2012-10-02,"13:24:00",NA,NA,"Actual",47285448,8.5,"mg/l",8.5,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,89,17.5,1
"3325","OREGONDEQ","10376-ORDEQ","McKenzie River at Coburg Road","River/Stream","Walterville Canal-McKenzie River",396,"OR_SR_1709000407_02_103884",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-09-01,"11:50:00",NA,NA,"Actual",48304215,10.6,"mg/l",10.6,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",13,"9/1","6/15",8,6.5,6,100,15.6,0
"3326","OREGONDEQ","10555-ORDEQ","Willamette River at Marion Street (Salem)","River/Stream","Croisan Creek-Willamette River",116,"OR_SR_1709000703_05_104014",2,2,5,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-10-14,"10:20:00",NA,NA,"Actual",47329980,10.3,"mg/l",10.3,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,"10/15","6/15",6.5,5,4,97,12.9,0
"3327","OREGONDEQ","10555-ORDEQ","Willamette River at Marion Street (Salem)","River/Stream","Croisan Creek-Willamette River",116,"OR_SR_1709000703_05_104014",2,2,5,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-02-09,"07:47:00",NA,NA,"Actual",47257630,11.1,"mg/l",11.1,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,"10/15","6/15",6.5,5,4,91,7.2,0
"3328","OREGONDEQ","11275-ORDEQ","Coast Fork Willamette at Mt. Pisgah Park","River/Stream","Papenfus Creek-Coast Fork Willamette River",452,"OR_SR_1709000204_02_103787",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-06-22,"08:00:00",NA,NA,"Actual",47262553,8.9,"mg/l",8.9,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,89,15.9,1
